!!sas,ex3d,
!!id,desc,answer
SXS_SW2K80105_CP08_052_2,实训室2K801刀闸C相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80105_CP08_051_2,实训室2K801刀闸C相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_023_2,实训室2K802刀闸A相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_022_2,实训室2K802刀闸A相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_029_2,实训室2K802刀闸A相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_028_2,实训室2K802刀闸A相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_019_2,实训室2K802刀闸B相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_018_2,实训室2K802刀闸B相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_025_2,实训室2K802刀闸B相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_024_2,实训室2K802刀闸B相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_021_2,实训室2K802刀闸C相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP07_020_2,实训室2K802刀闸C相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_027_2,实训室2K802刀闸C相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80209_CP08_026_2,实训室2K802刀闸C相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_042_2,实训室2K806刀闸A相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_046_2,实训室2K806刀闸A相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_040_2,实训室2K806刀闸B相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_047_2,实训室2K806刀闸B相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_043_2,实训室2K806刀闸C相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_049_2,实训室2K806刀闸C相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_039_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_041_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_044_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_045_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_048_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP07_050_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_051_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_052_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_053_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_054_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_055_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K80608_CP08_056_2,实训室2K806刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K80_A_01_CP04_006_2,实训室2K80电流互感器A相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K80_B_01_CP04_006_2,实训室2K80电流互感器B相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K80_C_01_CP04_006_2,实训室2K80电流互感器C相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_PT2K80_A_01_CP05_008_2,实训室2K80电压互感器A相上侧瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_PT2K80_A_01_CP05_007_2,实训室2K80电压互感器A相下侧瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP12_024_2,实训室2K80开关A相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP07_027_2,实训室2K80开关A相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP12_023_2,实训室2K80开关B相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP07_026_2,实训室2K80开关B相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP12_022_2,实训室2K80开关C相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP07_025_2,实训室2K80开关C相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP11_019_2,实训室2K80开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP11_020_2,实训室2K80开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8002_CP11_021_2,实训室2K80开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_048_2,实训室2K811刀闸A相末端瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_047_2,实训室2K811刀闸A相末端瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_042_2,实训室2K811刀闸A相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_041_2,实训室2K811刀闸A相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_054_2,实训室2K811刀闸A相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_053_2,实训室2K811刀闸A相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_046_2,实训室2K811刀闸B相末端瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_045_2,实训室2K811刀闸B相末端瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_038_2,实训室2K811刀闸B相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_037_2,实训室2K811刀闸B相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_050_2,实训室2K811刀闸B相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_049_2,实训室2K811刀闸B相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_044_2,实训室2K811刀闸C相末端瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_043_2,实训室2K811刀闸C相末端瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_040_2,实训室2K811刀闸C相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP07_039_2,实训室2K811刀闸C相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_052_2,实训室2K811刀闸C相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81105_CP08_051_2,实训室2K811刀闸C相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_023_2,实训室2K812刀闸A相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_022_2,实训室2K812刀闸A相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_029_2,实训室2K812刀闸A相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_028_2,实训室2K812刀闸A相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_019_2,实训室2K812刀闸B相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_018_2,实训室2K812刀闸B相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_025_2,实训室2K812刀闸B相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_024_2,实训室2K812刀闸B相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_021_2,实训室2K812刀闸C相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP07_020_2,实训室2K812刀闸C相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_027_2,实训室2K812刀闸C相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81209_CP08_026_2,实训室2K812刀闸C相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_042_2,实训室2K816刀闸A相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_046_2,实训室2K816刀闸A相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_040_2,实训室2K816刀闸B相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_047_2,实训室2K816刀闸B相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_043_2,实训室2K816刀闸C相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_049_2,实训室2K816刀闸C相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_039_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_041_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_044_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_045_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_048_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP07_050_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_051_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_052_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_053_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_054_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_055_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K81608_CP08_056_2,实训室2K816刀闸瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K81_A_01_CP04_006_2,实训室2K81电流互感器A相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K81_B_01_CP04_006_2,实训室2K81电流互感器B相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_CT2K81_C_01_CP04_006_2,实训室2K81电流互感器C相瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_PT2K81_A_01_CP05_008_2,实训室2K81电压互感器A相上侧瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_PT2K81_A_01_CP05_007_2,实训室2K81电压互感器A相下侧瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP12_024_2,实训室2K81开关A相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP07_027_2,实训室2K81开关A相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP12_023_2,实训室2K81开关B相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP07_026_2,实训室2K81开关B相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP12_022_2,实训室2K81开关C相末端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP07_025_2,实训室2K81开关C相首端瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP11_019_2,实训室2K81开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP11_020_2,实训室2K81开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_K2K8102_CP11_021_2,实训室2K81开关瓷瓶积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_048_2,实训室2K821刀闸A相末端瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_047_2,实训室2K821刀闸A相末端瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_042_2,实训室2K821刀闸A相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_041_2,实训室2K821刀闸A相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP08_054_2,实训室2K821刀闸A相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP08_053_2,实训室2K821刀闸A相首端小瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_046_2,实训室2K821刀闸B相末端瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_045_2,实训室2K821刀闸B相末端瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_038_2,实训室2K821刀闸B相首端大瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP07_037_2,实训室2K821刀闸B相首端大瓷瓶下段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
SXS_SW2K82105_CP08_050_2,实训室2K821刀闸B相首端小瓷瓶上段积污,1、向班长、班组现场工程师、运行专职汇报。@2、对缺陷进行跟踪、监视，及时掌握设备缺陷的发展情况，并做好相关记录。@3、结合停电处理
